Fickett Score,GC content,CpG Islands,Transcript Length,ORF Length,ORF Ratio,Relative Codon Bias,Isoelectric Potential,Aromaticity,coding/noncoding
0.3623,0.34707287933094383,6,1674,99,99,0.2608516783026045,9.342129707336426,0.1111111111111111,0
0.3825,0.40950719581334494,22,2293,336,336,0.3081720494165612,8.93223972320557,0.10078534031413612,0
0.3706,0.4134675896790434,12,3178,288,288,0.3533022348679411,9.477706718444825,0.09348441926345609,0
0.4293,0.4217252396166134,6,1565,243,243,0.37062420995891765,9.487119102478026,0.10172744721689059,0
0.3609,0.36447039199332776,7,1199,240,240,0.324687938555027,9.54958896636963,0.10526315789473684,0
0.45339999999999997,0.44695898161244696,15,707,114,114,0.41549815119453837,8.218768119812015,0.0851063829787234,0
0.42510000000000003,0.4372163388804841,13,661,114,114,0.3908224844258943,7.982233619689941,0.08636363636363636,0
0.47509999999999997,0.4541148608644168,19,1689,177,177,0.392188095856719,9.472420310974119,0.07815275310834813,0
0.3785,0.4119229045271179,11,2231,291,291,0.328743035011521,8.986457633972169,0.14690026954177898,0
0.47859999999999997,0.4805491990846682,30,1311,411,411,0.49880369676203706,9.083224678039553,0.08924485125858124,0
0.6455000000000001,0.4930313588850174,10,574,138,138,0.5707579505428839,9.578793144226072,0.041884816753926704,0
0.5987,0.5466666666666666,8,300,123,123,0.7525276247461872,9.20216884613037,0.04040404040404041,0
0.41769999999999996,0.4675862068965517,18,1450,312,312,0.452804104454414,8.126513862609862,0.07246376811594203,0
0.37410000000000004,0.4059289697681244,21,3407,213,213,0.29546985227223965,8.995547676086428,0.1198237885462555,0
0.38320000000000004,0.39271255060728744,38,2470,150,150,0.2823554901947001,9.66730823516846,0.12393681652490887,0
0.3825,0.407303685448639,58,8927,234,234,0.2831690769874289,9.61425075531006,0.1065546218487395,0
0.4038,0.3323615160349854,4,1372,87,87,0.3398624476012102,9.245427131652832,0.12691466083150985,0
0.41090000000000004,0.4111111111111111,8,1710,102,102,0.49489885442466197,9.451725959777832,0.09473684210526316,0
0.35500000000000004,0.3618345240838903,22,4339,207,207,0.25274137914948613,9.036356163024902,0.1355463347164592,0
0.35500000000000004,0.3569350145489816,4,1031,102,102,0.34786057438181706,9.590075111389158,0.08746355685131196,0
0.6009,0.4496999647017296,30,2833,1002,1002,0.333915582938467,7.939362144470215,0.1007423117709438,0
0.3862,0.40784479122733025,9,2371,330,330,0.2799935779690703,8.988262748718263,0.1278481012658228,0
0.4457,0.4507042253521127,2,284,78,78,0.6346420611362786,9.303577613830566,0.11702127659574468,0
0.41559999999999997,0.4380952380952381,1,525,249,249,0.4312949696958479,6.935346031188964,0.09770114942528736,0
0.3773,0.40298002031832036,33,2953,294,294,0.27008314013156554,9.526380348205567,0.10670731707317074,0
0.6848000000000001,0.4843462246777164,9,543,231,231,0.6426203308510721,9.280755805969239,0.09944751381215469,0
0.5151,0.3518850987432675,2,557,117,117,0.41439171778074924,8.881116294860842,0.0918918918918919,0
0.44839999999999997,0.40374037403740376,4,909,96,96,0.4279676574524476,7.762069129943849,0.132013201320132,0
0.4778,0.5423728813559322,49,708,192,192,0.3271873149895108,9.099857521057132,0.07203389830508475,0
0.43529999999999996,0.45705705705705707,32,1665,195,195,0.4213418147740424,9.182441520690919,0.0936936936936937,0
0.3654,0.36911554921540657,14,2804,207,207,0.28373281395851757,9.545720863342286,0.112540192926045,0
0.3972,0.42738589211618255,10,1205,135,135,0.5099197983181551,9.509231758117675,0.09476309226932668,0
0.42269999999999996,0.4426229508196721,7,732,135,135,0.4832558819442476,8.923858833312988,0.09836065573770492,0
0.4645,0.43507214206437295,9,901,177,177,0.4115507976614652,9.044543647766112,0.08666666666666667,0
0.5289999999999999,0.4664586583463339,9,641,66,66,0.5522651528454046,8.084673881530762,0.07981220657276994,0
0.5035000000000001,0.5127272727272727,2,275,132,132,0.8257215870780743,10.367177009582516,0.08791208791208792,0
0.4111000000000001,0.42725880551301687,7,653,114,114,0.6023004735725985,8.561739921569824,0.08755760368663595,0
0.439,0.4011142061281337,7,1077,123,123,0.4844988754519648,6.861114311218262,0.10027855153203342,0
0.5929,0.5,8,396,153,153,0.7695921995516126,4.522530937194825,0.09848484848484848,0
0.9760000000000001,0.5555555555555556,0,72,0,0,0.0,0.0,0.0,0
0.4407,0.45424107142857145,15,896,240,240,0.37712510014448375,9.392286109924317,0.10738255033557048,0
0.4042,0.44343434343434346,22,1980,294,294,0.3265392457572238,8.984265708923342,0.08636363636363636,0
0.4522,0.45042492917847027,5,353,180,180,0.6566871214605017,7.704207038879395,0.09401709401709402,0
0.7321,0.4686131386861314,6,685,249,249,0.5380036927928724,8.791247367858887,0.09649122807017543,0
0.4146,0.4368274212833798,25,2509,177,177,0.3481276283361485,9.234016227722169,0.08253588516746412,0
0.4319,0.4368325084657463,38,3839,282,282,0.3264827780314423,9.553263664245605,0.1111111111111111,0
0.43839999999999996,0.4567836563645888,40,1909,213,213,0.2909493275443791,9.724427223205566,0.08346456692913386,0
0.8561,0.48443579766536965,13,514,96,96,0.5850617790191281,10.20761775970459,0.07602339181286549,0
0.4198,0.4204651162790698,10,1075,126,126,0.41065066763136593,9.398410606384278,0.08100558659217877,0
0.58,0.4483805668016194,17,988,93,93,0.49563850851064517,9.132349586486818,0.1155015197568389,0
0.4499,0.4357021996615905,15,1182,126,126,0.4295479136692604,9.737901115417479,0.08375634517766498,0
0.4445,0.4388931591083782,16,1301,207,207,0.47315787276660726,9.239044761657713,0.09953703703703703,0
0.4643,0.47484053862508857,22,1411,282,282,0.4347268109854845,9.69883327484131,0.10212765957446808,0
0.46030000000000004,0.45065996228786925,20,1591,135,135,0.4164881097972535,9.502527046203614,0.07924528301886793,0
0.4739,0.4957805907172996,25,948,93,93,0.4984601107421325,9.392286109924317,0.0949367088607595,0
0.6158,0.49051833122629585,21,791,114,114,0.4158340403551388,9.432192039489745,0.07604562737642585,0
0.4564,0.4628344895936571,43,2018,213,213,0.29591052010059093,8.754306983947757,0.07738095238095238,0
0.5851999999999999,0.5182829888712241,16,629,69,69,0.4380054785883922,5.982724571228027,0.04784688995215311,0
0.8472999999999998,0.4164705882352941,2,425,102,102,0.5736287770835091,9.822225761413574,0.12056737588652482,0
0.48980000000000007,0.45233968804159447,4,577,156,156,0.5696789708555663,6.8075151443481445,0.08854166666666667,0
0.4788,0.477891156462585,9,588,174,174,0.4570292282956543,7.5214128494262695,0.0816326530612245,0
0.8515999999999999,0.44242424242424244,4,660,165,165,0.46521444333826945,10.116975212097167,0.07727272727272727,0
0.7676000000000001,0.5211864406779662,27,708,81,81,0.42629062611850066,8.299933815002444,0.0805084745762712,0
0.472,0.49280575539568344,15,1112,192,192,0.4446149667341619,9.474418830871585,0.06756756756756757,0
0.45030000000000003,0.5065731814198072,18,1141,192,192,0.4091933924075828,8.624725532531738,0.06578947368421052,0
0.4629,0.5091487669053302,18,1257,225,225,0.4690228223449395,9.474999046325685,0.07637231503579953,0
0.6184999999999999,0.4149443561208267,9,629,147,147,0.6034218662563715,8.93133716583252,0.09090909090909091,0
0.5664,0.48394495412844035,8,436,177,177,0.487494522620725,8.355763435363773,0.09655172413793103,0
0.43299999999999994,0.4713656387665198,18,908,177,177,0.4208947087993491,9.367788124084473,0.09933774834437087,0
0.7412,0.512987012987013,16,770,105,105,0.41955074621549815,9.597166633605958,0.109375,0
0.3953,0.44166666666666665,29,2280,174,174,0.3455834222490626,9.39338207244873,0.09342105263157895,0
0.46030000000000004,0.4536532170119956,13,917,177,177,0.36480609675733966,9.183859825134277,0.10819672131147541,0
0.5005999999999999,0.4297043979812545,15,1387,177,177,0.35702931937535576,9.562933921813965,0.07792207792207792,0
0.47840000000000005,0.4441233140655106,12,1038,177,177,0.39870794162385903,8.687195396423341,0.06936416184971098,0
0.4733,0.45195729537366547,19,1405,141,141,0.4193371329541018,9.047702598571778,0.07692307692307693,0
0.482,0.4704112337011033,13,997,177,177,0.4314036731251021,9.431353950500487,0.07228915662650602,0
0.3935,0.4416826003824092,14,1046,138,138,0.3919127878141193,8.296516990661619,0.10344827586206896,0
0.4272,0.4665314401622718,30,986,258,258,0.3958466893453554,9.223636817932128,0.10060975609756098,0
0.46430000000000005,0.4351297405189621,10,1503,177,177,0.3809761163186689,9.542304039001465,0.06586826347305388,0
0.6575,0.4725897920604915,6,529,150,150,0.5922331865871142,7.9954496383667,0.07386363636363635,0
0.6038,0.4281609195402299,6,696,105,105,0.5152764055112367,10.12297077178955,0.08620689655172414,0
0.5197,0.43345323741007197,5,556,87,87,0.5969417138038058,9.643519401550293,0.08108108108108109,0
0.6278999999999999,0.4621359223300971,3,515,195,195,0.6433181813843178,8.018400382995605,0.1411764705882353,0
0.3704,0.39045879445578596,394,74456,465,465,0.23635900456983516,9.31028232574463,0.10794584575711177,0
0.4187,0.3870481927710843,6,664,126,126,0.47998056155916524,9.706311607360838,0.0995475113122172,0
0.4007,0.3674275680421422,20,2278,285,285,0.28780873310172894,9.62082653045654,0.11725955204216074,0
0.343,0.38085539714867617,3,491,78,78,0.6058685466841165,9.670853996276854,0.1111111111111111,0
0.5017999999999999,0.3919491525423729,6,1416,138,138,0.3422462029565423,9.10598201751709,0.11016949152542373,0
0.39,0.40057636887608067,6,1388,138,138,0.39650070636829815,9.515936470031736,0.11471861471861472,0
0.5463,0.4553376906318083,5,459,81,81,0.5453690935751989,6.557082557678222,0.1118421052631579,0
0.3482,0.37337057728119183,7,1074,153,153,0.4145280756595071,9.533600807189941,0.09217877094972067,0
0.47300000000000003,0.46059678653404745,14,1307,210,210,0.37596304519603185,9.553457069396973,0.06896551724137931,0
0.44599999999999995,0.4706405693950178,13,1124,210,210,0.36206152716162343,9.495177650451662,0.07219251336898395,0
0.4736,0.47389033942558745,22,766,252,252,0.43496307700101133,10.582630348205566,0.06666666666666667,0
0.3648,0.347926267281106,5,868,153,153,0.3392817698772044,9.217061042785645,0.13148788927335642,0
0.46619999999999995,0.4838012958963283,24,1852,255,255,0.37207147868662327,9.45952663421631,0.0826580226904376,0
0.373,0.3647502356267672,6,1061,153,153,0.4115940949662382,9.521545219421387,0.0963172804532578,0
0.6325,0.42282749675745784,7,771,153,153,0.4424892846324384,9.592395973205566,0.08560311284046693,0
0.496,0.41914191419141916,2,606,261,261,0.5178499239927812,8.09460201263428,0.12871287128712872,0
0.4059,0.43717277486910994,4,382,108,108,0.5782706943876286,9.133767890930176,0.06299212598425197,0
0.3318,0.31794425087108014,3,1148,138,138,0.4157831388188009,9.531022071838382,0.12303664921465968,0
0.6847,0.4985549132947977,27,692,162,162,0.5300606456934172,10.233791923522947,0.04782608695652174,0
0.39530000000000004,0.3991618648507072,15,1909,159,159,0.3685039445560354,9.294680976867674,0.08333333333333333,0
0.751,0.4729241877256318,8,554,189,189,0.4849867526797378,8.89214038848877,0.048913043478260865,0
0.6395,0.44765342960288806,5,554,57,57,0.6099925347341548,9.621922492980957,0.10928961748633881,0
0.5778,0.4594594594594595,6,518,72,72,0.6437067804488281,8.4487268447876,0.12280701754385964,0
0.3844,0.42000901306895,14,2219,192,192,0.33628310563093566,8.581854057312015,0.09878213802435723,0
0.36200000000000004,0.3766097240473062,21,3805,237,237,0.2803317850834144,9.3576021194458,0.13101815311760062,0
1.2617,0.5781710914454278,18,339,222,222,0.5514722988619456,9.688195991516114,0.07079646017699115,0
0.514,0.5006060606060606,18,825,327,327,0.4693025039225891,8.850558280944824,0.06545454545454546,0
0.7512,0.39473684210526316,2,456,48,48,0.6348393308163733,8.327461814880369,0.15789473684210525,0
0.6043,0.41809672386895474,7,641,105,105,0.5417033938996563,10.385292625427244,0.06103286384976526,0
0.3904,0.32242990654205606,2,428,117,117,0.4564672124668552,8.701894187927245,0.09929078014184398,0
0.46159999999999995,0.4798464491362764,7,521,27,27,0.7609761582732217,7.102395820617676,0.07514450867052022,0
0.587,0.4657718120805369,16,745,240,240,0.46739761375952193,9.742736244201659,0.09274193548387097,0
0.4734,0.4697211155378486,59,2510,144,144,0.25918420202867787,9.107980537414551,0.07416267942583732,0
0.5066,0.4838279426475492,100,2999,534,534,0.24845894815947833,9.751375007629392,0.07907907907907907,0
0.5916,0.7289256198347107,77,605,534,534,0.47904180464206103,11.534570503234864,0.014925373134328358,0
0.7643,0.5191176470588236,27,680,105,105,0.41296405353498544,10.846950721740722,0.061946902654867256,0
0.7488,0.41889483065953653,3,561,147,147,0.6317530137916063,7.663567161560059,0.06417112299465241,0
0.8633000000000001,0.5223463687150838,16,358,87,87,0.7283332651071583,11.365405464172362,0.08403361344537816,0
0.8326,0.4101876675603217,5,373,111,111,0.5489589310350169,5.528069496154784,0.05691056910569106,0
0.5685,0.42615384615384616,5,650,111,111,0.5175292118162016,9.334071159362793,0.09259259259259259,0
0.4512,0.4714285714285714,13,1750,354,354,0.40834416848391464,9.777226829528807,0.104631217838765,0
0.4092,0.36924803591470257,2,891,189,189,0.39338403356159546,9.748667335510252,0.12121212121212122,0
0.546,0.499302649930265,9,717,312,312,0.511991992517516,9.539402961730957,0.06276150627615062,0
0.4229,0.4588117823265102,35,2003,195,195,0.3102735054846082,9.404148292541507,0.095952023988006,0
0.5757,0.4261954261954262,12,481,72,72,0.507014216844466,9.733839607238767,0.075,0
0.5172,0.4683925346177002,32,1661,438,438,0.3803245814129379,9.82048511505127,0.07233273056057866,0
0.6511,0.49344978165938863,17,687,90,90,0.49985650666087245,6.417201805114746,0.074235807860262,0
0.6363,0.42735042735042733,0,234,54,54,0.750361425052366,7.909900093078613,0.08974358974358974,0
0.46509999999999996,0.48349363140109175,104,3847,252,252,0.2797417321015978,9.742865180969236,0.08580343213728549,0
0.44580000000000003,0.404296875,8,1536,198,198,0.3720768133458938,9.86026210784912,0.107421875,0
0.364,0.41347626339969373,5,653,186,186,0.6035342563025203,7.985585975646973,0.10138248847926268,0
0.5188999999999999,0.4717223650385604,30,1556,159,159,0.3405189587510473,10.224766349792482,0.07142857142857142,0
0.4477,0.4658254468980021,10,951,132,132,0.45934593575960636,9.835957527160645,0.07570977917981073,0
0.6,0.5137111517367459,6,547,360,360,0.5893274119198024,7.189757347106934,0.07692307692307693,0
0.6728,0.5460992907801419,19,423,90,90,0.419839109374603,10.272021675109862,0.05673758865248227,0
0.7776000000000001,0.5182370820668692,19,658,150,150,0.5242965812601168,6.306365776062012,0.0365296803652968,0
0.4591,0.460332541567696,29,2105,243,243,0.3852989964371505,9.190693473815916,0.09700427960057062,0
0.44880000000000003,0.4008403361344538,7,1190,171,171,0.4439555368945065,9.050539207458495,0.10101010101010102,0
0.417,0.4245426829268293,13,1312,120,120,0.428088066016157,9.475966072082521,0.10755148741418763,0
0.4147,0.3980263157894737,5,1216,165,165,0.39851033938626457,9.566157341003418,0.09158415841584158,0
0.4021,0.3911620294599018,6,1222,165,165,0.4318774126243621,9.293520545959474,0.10073710073710074,0
0.4147,0.3979015334947538,6,1239,165,165,0.4683835855556866,9.515420722961426,0.1089588377723971,0
0.3468,0.35071233707183996,10,3299,186,186,0.2380119853675542,9.431482887268068,0.10919017288444041,0
0.33840000000000003,0.33485818847209514,10,2186,189,189,0.2671106357875812,9.313505744934083,0.11675824175824176,0
0.6465000000000001,0.4428969359331476,3,718,93,93,0.4927131557825464,9.211968040466306,0.0711297071129707,0
0.3706,0.4295140971805639,24,3334,669,669,0.3946749660433404,9.247296714782713,0.0873087308730873,0
0.40959999999999996,0.4425414364640884,23,1810,144,144,0.3463801445279664,9.207906532287598,0.1044776119402985,0
0.5391,0.460880195599022,9,818,123,123,0.5012488542312334,6.53116397857666,0.0661764705882353,0
0.3901,0.43670588235294117,39,2125,300,300,0.3554678872925865,9.595232582092283,0.08757062146892655,0
0.514,0.46422018348623856,11,545,87,87,0.5319443334472684,9.448695945739747,0.06077348066298342,0
0.522,0.537117903930131,12,687,180,180,0.6379767777032785,7.751042366027832,0.07860262008733623,0
0.6053,0.5927272727272728,14,275,0,0,0.0,0.0,0.0,0
0.65,0.5466101694915254,11,708,324,324,0.5803685669091596,9.022688865661618,0.046610169491525424,0
0.49119999999999997,0.4942805538832029,41,1661,291,291,0.3937878248647566,9.767492103576657,0.09945750452079566,0
0.4591,0.5021520803443329,3,697,159,159,0.44872432711399934,8.791956520080568,0.08620689655172414,0
0.5301,0.47878787878787876,16,660,156,156,0.43421549123413317,10.80046901702881,0.07272727272727272,0
0.417,0.4665314401622718,14,493,69,69,0.6796343518506571,10.103243446350096,0.04268292682926829,0
0.6081,0.43529411764705883,8,425,207,207,0.5190273836912269,8.675913429260255,0.07092198581560284,0
0.389,0.44343065693430656,48,4932,426,426,0.3152441066995624,9.392479515075681,0.0997566909975669,0
0.4783,0.5094659508335688,63,3539,1416,1416,0.3570331652738892,10.27672786712646,0.07039864291772688,0
0.9203,0.5161290322580645,16,1395,192,192,0.5077639593979455,7.23846836090088,0.04516129032258065,0
0.6880000000000001,0.5618374558303887,14,566,54,54,0.6306358934868601,9.3281400680542,0.05319148936170213,0
0.552,0.5677852348993289,18,745,54,54,0.5437229682987645,9.265025520324706,0.05241935483870967,0
0.6081,0.4329411764705882,7,425,207,207,0.5189735666387907,8.929080772399903,0.07092198581560284,0
0.9204999999999999,0.6024340770791075,23,493,396,396,0.7927027855194,8.933271217346196,0.01829268292682927,0
0.4303,0.4946576968737634,102,5054,1002,1002,0.32494597075641973,9.854459953308105,0.06413301662707838,0
0.8443999999999999,0.5244755244755245,3,143,84,84,0.9727199389356309,4.715101432800293,0.0425531914893617,0
0.4783,0.5094659508335688,63,3539,1416,1416,0.3570331652738892,10.27672786712646,0.07039864291772688,0
0.38380000000000003,0.4428341384863124,44,4968,426,426,0.29176396438297814,9.124419975280762,0.09842995169082125,0
0.6329,0.43896713615023475,9,426,207,207,0.5154609763433737,9.125967216491702,0.07042253521126761,0
0.6766,0.5026246719160105,8,762,462,462,0.539865511320575,9.526638221740722,0.07086614173228346,0
0.4999,0.5167910447761194,3,536,228,228,0.6880217226085439,9.745959663391112,0.08426966292134831,0
0.6658000000000001,0.46709470304975925,9,623,78,78,0.49104734717852194,5.959761619567872,0.06280193236714976,0
0.5581,0.5796064400715564,21,559,150,150,0.5900982740645497,9.115007591247558,0.05913978494623656,0
1.0045000000000002,0.5753968253968254,18,504,150,150,0.5682745492605563,9.745830726623534,0.09523809523809525,0
0.7505999999999999,0.5563139931740614,20,586,135,135,0.5146595858196177,9.328397941589355,0.06666666666666667,0
0.5417,0.5564924114671164,20,593,135,135,0.4544474506911902,9.196302223205567,0.10204081632653061,0
0.37870000000000004,0.42403486924034867,11,1606,219,219,0.4032822741599189,9.71043758392334,0.09532710280373832,0
0.48109999999999997,0.44129554655870445,10,988,141,141,0.37623632796131434,8.914381980895996,0.0729483282674772,0
0.49660000000000004,0.4403846153846154,10,1040,171,171,0.4191513403082252,10.236370658874513,0.07514450867052022,0
0.6025,0.6370106761565836,26,281,132,132,0.6083531947275338,11.576990699768071,0.053763440860215055,0
0.6497,0.5495049504950495,14,404,87,87,0.5296801858144327,11.16690731048584,0.03731343283582089,0
0.6147,0.5045135406218656,26,997,216,216,0.39178798404571236,9.361663627624512,0.07228915662650602,0
0.49139999999999995,0.52591402169546,48,2489,216,216,0.379302043163126,9.714756965637207,0.06875753920386007,0
0.3553,0.4149122807017544,15,1140,162,162,0.4306268827417603,9.197462654113771,0.14473684210526316,0
0.40399999999999997,0.6476683937823834,27,579,102,102,0.5664508297201216,11.487766456604007,0.05181347150259067,0
0.5066,0.4937639910457307,58,3127,237,237,0.3127703909694177,9.849109077453612,0.05854126679462572,0
0.5066,0.49967277486910994,69,3056,216,216,0.3552861209074667,9.61147861480713,0.09233791748526522,0
0.4303,0.47066326530612246,16,1568,219,219,0.4085987834261191,10.138894462585448,0.07854406130268199,0
0.5059,0.6205106014712246,178,2311,336,336,0.34469513052891254,10.177059745788572,0.05714285714285714,0
0.4784,0.5126903553299492,65,1379,255,255,0.3130103418540311,10.452726554870605,0.06753812636165578,0
0.48319999999999996,0.5700836820083682,57,956,255,255,0.363390924900562,10.733292961120608,0.05660377358490566,0
0.4879,0.4899732620320856,16,1496,195,195,0.46769608581990774,9.3782320022583,0.0682730923694779,0
0.5005,0.48862897985705,17,1539,195,195,0.41743272812715526,9.51258411407471,0.05847953216374269,0
0.4615,0.47070605908863294,30,1997,201,201,0.28641625263462034,9.17070827484131,0.06315789473684211,0
0.5481,0.5204402515723271,11,636,186,186,0.5773661238247194,10.162489891052243,0.05188679245283019,0
0.4734,0.4932795698924731,119,3720,528,528,0.27295142542498607,9.321564292907716,0.08635996771589992,0
0.4093,0.44713375796178345,31,1570,528,528,0.33663244155138505,9.362759590148926,0.1089866156787763,0
0.5968,0.41686746987951806,1,415,90,90,0.5266641228070539,9.232340049743652,0.08695652173913043,0
0.5729000000000001,0.49974785678265254,24,1983,321,321,0.4003397832793989,9.275275993347169,0.07413010590015129,0
0.5928,0.535575679172057,13,773,228,228,0.6234997101286548,8.700024604797363,0.05078125,0
0.5115000000000001,0.49612403100775193,22,1548,231,231,0.44797031398448817,8.892978477478028,0.06201550387596899,0
0.4757,0.4806312769010043,27,1394,168,168,0.3245320051203002,9.46990604400635,0.07327586206896552,0
0.5367999999999999,0.5301204819277109,19,996,231,231,0.4774020198923008,9.050926017761231,0.07228915662650602,0
0.5423,0.5312157721796276,15,913,228,228,0.5556238534563285,8.40740261077881,0.05592105263157894,0
0.5307000000000001,0.5279805352798054,14,822,231,231,0.5903250399561304,6.760338783264161,0.072992700729927,0
0.5555,0.5263803680981595,14,815,228,228,0.6056458214162488,8.121678733825682,0.05185185185185185,0
0.5589,0.4817204301075269,4,465,126,126,0.6622304155796845,6.445962333679199,0.12258064516129033,0
0.5154,0.5096952908587258,11,722,324,324,0.40872787499770924,9.33310413360596,0.09583333333333333,0
0.5692999999999999,0.49876543209876545,1,405,210,210,0.7146704251139195,5.657946586608887,0.08888888888888889,0
0.514,0.4953560371517028,7,646,90,90,0.5954266460450439,6.957683753967285,0.06976744186046512,0
0.44980000000000003,0.5451127819548872,21,798,168,168,0.5508903084203345,8.52834529876709,0.06390977443609022,0
0.6281,0.517531556802244,21,713,168,168,0.5040033579927532,8.91283473968506,0.06751054852320676,0
0.7079,0.5401301518438177,40,922,255,255,0.36057128990269205,9.435673332214353,0.05863192182410423,0
0.5458999999999999,0.49705304518664045,18,1018,42,42,0.49803489698076664,9.174898719787599,0.07079646017699115,0
0.4975,0.6371428571428571,31,350,228,228,0.5003994920536974,11.892563438415525,0.05172413793103448,0
0.7585999999999999,0.6163410301953819,54,563,339,339,0.4493646022278517,11.374237632751463,0.0641711229946524,0
0.5434,0.5230582524271845,43,1648,177,177,0.3489518238498399,9.611994361877443,0.08561020036429873,0
0.6227999999999999,0.4841897233201581,11,506,285,285,0.5127403404767248,8.774936866760253,0.10714285714285712,0
0.9569000000000002,0.49865229110512127,5,371,168,168,0.6456479249010734,11.246912574768068,0.12195121951219515,0
0.4628,0.39811320754716983,11,1060,126,126,0.39133905836816685,9.534052085876464,0.0963172804532578,0
0.43149999999999994,0.41500765696784075,3,653,108,108,0.45212285130129914,10.049734687805174,0.08294930875576037,0
0.37410000000000004,0.3932334997226844,23,1803,132,132,0.33599330577860553,9.402278709411618,0.13643926788685523,0
0.3748,0.3859411963501183,13,2959,237,237,0.338915208562909,9.119455909729005,0.12271805273833672,0
0.35500000000000004,0.3510481251845291,32,3387,471,471,0.29456901618872955,8.957769203186036,0.1337466784765279,0
0.523,0.46645367412140576,24,626,111,111,0.417866055586934,9.801209068298338,0.11057692307692307,0
0.518,0.45044319097502017,11,1241,207,207,0.4234743547202502,9.693031120300294,0.06779661016949153,0
0.6682999999999999,0.5188536953242836,26,663,285,285,0.517355108192775,10.143342781066895,0.07692307692307693,0
0.446,0.42028985507246375,2,414,228,228,0.8041511167583675,10.087899971008298,0.057971014492753624,0
0.6765,0.4279661016949153,4,472,363,363,0.5842805163992777,9.6800085067749,0.0445859872611465,0
0.6722,0.42475728155339804,2,412,81,81,0.5946181374621358,9.415752601623538,0.051094890510948905,0
0.5792,0.43400447427293065,7,447,225,225,0.5691639683495848,9.696319007873537,0.060402684563758385,0
0.43439999999999995,0.45646827348745694,23,2033,315,315,0.4037628829229192,9.223185539245605,0.06646971935007386,0
0.7897000000000001,0.48854961832061067,8,655,315,315,0.4850377663605665,6.811948585510254,0.0963302752293578,0
0.4635,0.4716796875,16,1024,303,303,0.4648407953519016,9.443345069885254,0.06158357771260997,0
0.4721,0.4789915966386555,8,595,303,303,0.7933844240666399,9.783738136291504,0.07575757575757576,0
0.9471000000000002,0.4875444839857651,3,281,57,57,0.6850050382810118,6.670248985290528,0.03225806451612903,0
0.4597,0.48353293413173654,19,668,78,78,0.6448986562766956,9.228085136413572,0.05405405405405406,0
0.5201,0.4716981132075472,25,1060,228,228,0.4208706811920704,9.62785358428955,0.07648725212464588,0
0.423,0.44922547332185886,9,581,147,147,0.5249384224433065,8.717753410339355,0.09326424870466321,0
0.4534,0.4957446808510638,16,470,279,279,0.5368508725992154,10.165262031555173,0.08333333333333334,0
0.5721999999999999,0.4475920679886686,7,353,111,111,0.5945416822195801,6.060480308532715,0.08547008547008547,0
0.44530000000000003,0.6020671834625323,38,774,135,135,0.4977812772307435,10.846177101135254,0.050387596899224806,0
0.48019999999999996,0.48785046728971965,70,2140,375,375,0.4060237517706682,10.332428550720213,0.08555399719495091,0
0.4525,0.4034334763948498,7,699,150,150,0.4844861220230938,9.857296562194826,0.0815450643776824,0
0.4636,0.45598591549295775,8,568,162,162,0.5143223307558213,9.951484870910644,0.06878306878306878,0
0.6034,0.5006605019815059,18,757,249,249,0.45306463380437,8.931466102600101,0.03968253968253968,0
0.6083,0.49171270718232046,6,362,69,69,0.5909553497094102,6.704920768737793,0.08333333333333334,0
0.44589999999999996,0.4745078243311459,44,1981,213,213,0.34475411001286793,9.176703834533694,0.07727272727272727,0
0.3953,0.4447910168434186,24,1603,297,297,0.35518489921859775,9.840019035339353,0.10674157303370786,0
0.6202,0.5037220843672456,16,806,168,168,0.49299138209721804,10.832574272155764,0.08582089552238806,0
0.5642,0.5468053491827637,19,673,267,267,0.5279788338381599,10.253519248962402,0.06696428571428571,0
0.3775,0.43800322061191627,19,2484,378,378,0.32367053430514536,9.495822334289553,0.07971014492753623,0
0.48479999999999995,0.45454545454545453,9,869,234,234,0.516287548747971,9.422006034851073,0.10380622837370242,0
0.5463,0.4725130890052356,10,764,228,228,0.5430746389711636,9.27443790435791,0.1220472440944882,0
0.8916000000000001,0.4643478260869565,7,575,222,222,0.5508602870327701,9.76942615509033,0.12041884816753927,0
0.3811,0.41134751773049644,12,1269,147,147,0.4697476398262628,9.803143119812013,0.1276595744680851,0
0.36920000000000003,0.4167893961708395,13,1358,231,231,0.43403731914452637,8.61853656768799,0.11725663716814158,0
0.44079999999999997,0.4543230016313214,12,1226,234,234,0.42461681568426046,9.710695457458495,0.07598039215686275,0
0.7272000000000001,0.4688,8,625,222,222,0.5135429526035022,10.280015754699704,0.07211538461538461,0
0.4068,0.43077665219488664,19,2073,327,327,0.3708192083930246,9.276887702941895,0.11143270622286541,0
0.5841999999999999,0.45632183908045976,9,870,234,234,0.4670262689250966,6.264361763000489,0.06551724137931034,0
0.6895,0.463855421686747,7,498,114,114,0.6385092218211448,9.693869209289552,0.0963855421686747,0
0.6983,0.47313237221494103,10,763,222,222,0.5285388048788233,9.573313331604005,0.06692913385826771,0
0.7182000000000001,0.45474613686534215,6,453,240,240,0.6382872929191779,9.799597358703611,0.11258278145695365,0
0.9313,0.45598194130925507,6,443,138,138,0.5730032005612444,4.972070503234862,0.10204081632653061,0
0.6389,0.47759282970550576,10,781,228,228,0.5551467099955998,9.55829219818115,0.11923076923076924,0
0.575,0.4785276073619632,11,815,228,228,0.59854196728207,8.967955207824708,0.12546125461254612,0
